"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Ombros","15 Oct 2023, 12:23","15 Oct 2023, 13:23","","Lateral Raise (Dumbbell)",,"",3,"normal",7,10,,,
"Ombros","15 Oct 2023, 12:23","15 Oct 2023, 13:23","","Lateral Raise (Dumbbell)",,"",4,"normal",7,10,,,
"Ombros","15 Oct 2023, 12:23","15 Oct 2023, 13:23","","Lateral Raise (Dumbbell)",,"",5,"normal",7,10,,,
"Ombros","15 Oct 2023, 12:23","15 Oct 2023, 13:23","","Lateral Raise (Dumbbell)",,"",6,"normal",7,10,,,
"Ombros","15 Oct 2023, 12:23","15 Oct 2023, 13:23","","Lateral Raise (Dumbbell)",,"",7,"normal",7,10,,,
"Ombros","15 Oct 2023, 12:23","15 Oct 2023, 13:23","","Lateral Raise (Dumbbell)",,"",8,"normal",7,10,,,
"Ombros","15 Oct 2023, 12:23","15 Oct 2023, 13:23","","Lateral Raise (Dumbbell)",,"",9,"normal",7,10,,,
"Ombros","15 Oct 2023, 12:23","15 Oct 2023, 13:23","","Overhead Press (Smith Machine)",,"",0,"normal",15,10,,,
"Ombros","15 Oct 2023, 12:23","15 Oct 2023, 13:23","","Overhead Press (Smith Machine)",,"",1,"normal",15,10,,,
"Ombros","15 Oct 2023, 12:23","15 Oct 2023, 13:23","","Overhead Press (Smith Machine)",,"",2,"normal",15,10,,,
"Ombros","15 Oct 2023, 12:23","15 Oct 2023, 13:23","","Front Raise (Cable)",,"",0,"normal",11,10,,,
"Ombros","15 Oct 2023, 12:23","15 Oct 2023, 13:23","","Front Raise (Cable)",,"",1,"normal",11,10,,,
"Ombros","15 Oct 2023, 12:23","15 Oct 2023, 13:23","","Front Raise (Cable)",,"",2,"normal",11,10,,,
"Ombros","15 Oct 2023, 12:23","15 Oct 2023, 13:23","","Seated Shoulder Press (Machine)",,"",0,"normal",18.5,10,,,
"Ombros","15 Oct 2023, 12:23","15 Oct 2023, 13:23","","Seated Shoulder Press (Machine)",,"",1,"normal",18.5,10,,,
"Ombros","15 Oct 2023, 12:23","15 Oct 2023, 13:23","","Seated Shoulder Press (Machine)",,"",2,"normal",18.5,10,,,
"Ombros","15 Oct 2023, 12:23","15 Oct 2023, 13:23","","Lateral Raise (Cable)",,"",0,"normal",6.8,10,,,
"Ombros","15 Oct 2023, 12:23","15 Oct 2023, 13:23","","Lateral Raise (Cable)",,"",1,"normal",6.8,10,,,
"Ombros","15 Oct 2023, 12:23","15 Oct 2023, 13:23","","Lateral Raise (Cable)",,"",2,"normal",6.8,10,,,
"Ombros","15 Oct 2023, 12:23","15 Oct 2023, 13:23","","Seated Lateral Raise (Dumbbell)",,"",0,"normal",10,10,,,
"Ombros","15 Oct 2023, 12:23","15 Oct 2023, 13:23","","Seated Lateral Raise (Dumbbell)",,"",1,"normal",10,10,,,
"Ombros","15 Oct 2023, 12:23","15 Oct 2023, 13:23","","Seated Lateral Raise (Dumbbell)",,"",2,"normal",10,10,,,
"Ombros","15 Oct 2023, 12:23","15 Oct 2023, 13:23","","Band Pullaparts",,"",0,"normal",,10,,,
"Ombros","15 Oct 2023, 12:23","15 Oct 2023, 13:23","","Band Pullaparts",,"",1,"normal",,10,,,
"Ombros","15 Oct 2023, 12:23","15 Oct 2023, 13:23","","Band Pullaparts",,"",2,"normal",,10,,,
"Peito","12 Oct 2023, 09:54","12 Oct 2023, 10:58","","Incline Bench Press (Dumbbell)",,"",0,"normal",34,8,,,
"Peito","12 Oct 2023, 09:54","12 Oct 2023, 10:58","","Incline Bench Press (Dumbbell)",,"",1,"normal",34,8,,,
"Peito","12 Oct 2023, 09:54","12 Oct 2023, 10:58","","Incline Bench Press (Dumbbell)",,"",2,"failure",16,15,,,
"Peito","12 Oct 2023, 09:54","12 Oct 2023, 10:58","","Bench Press (Dumbbell)",,"30 no halter. 25 supino. 6 a 8",0,"normal",30,8,,,
"Peito","12 Oct 2023, 09:54","12 Oct 2023, 10:58","","Bench Press (Dumbbell)",,"30 no halter. 25 supino. 6 a 8",1,"normal",30,7,,,
"Peito","12 Oct 2023, 09:54","12 Oct 2023, 10:58","","Bench Press (Dumbbell)",,"30 no halter. 25 supino. 6 a 8",2,"normal",30,7,,,
"Peito","12 Oct 2023, 09:54","12 Oct 2023, 10:58","","Bench Press (Dumbbell)",,"30 no halter. 25 supino. 6 a 8",3,"normal",30,6,,,
"Peito","12 Oct 2023, 09:54","12 Oct 2023, 10:58","","Chest Fly (Dumbbell)",,"",0,"normal",22,8,,,
"Peito","12 Oct 2023, 09:54","12 Oct 2023, 10:58","","Chest Fly (Dumbbell)",,"",1,"normal",22,8,,,
"Peito","12 Oct 2023, 09:54","12 Oct 2023, 10:58","","Chest Fly (Dumbbell)",,"",2,"normal",22,8,,,
"Peito","12 Oct 2023, 09:54","12 Oct 2023, 10:58","","Chest Fly (Dumbbell)",,"",3,"normal",22,8,,,
"Peito","12 Oct 2023, 09:54","12 Oct 2023, 10:58","","Cable Fly Crossovers",,"",0,"normal",11,10,,,
"Peito","12 Oct 2023, 09:54","12 Oct 2023, 10:58","","Cable Fly Crossovers",,"",1,"normal",11,10,,,
"Peito","12 Oct 2023, 09:54","12 Oct 2023, 10:58","","Cable Fly Crossovers",,"",2,"normal",11,10,,,
"Peito","12 Oct 2023, 09:54","12 Oct 2023, 10:58","","Cable Fly Crossovers",,"",3,"normal",11,10,,,
"Peito","12 Oct 2023, 09:54","12 Oct 2023, 10:58","","Triceps Pushdown",,"",0,"normal",33,10,,,
"Peito","12 Oct 2023, 09:54","12 Oct 2023, 10:58","","Triceps Pushdown",,"",1,"normal",33,10,,,
"Peito","12 Oct 2023, 09:54","12 Oct 2023, 10:58","","Triceps Pushdown",,"",2,"normal",33,10,,,
"Peito","12 Oct 2023, 09:54","12 Oct 2023, 10:58","","Triceps Pushdown",,"",3,"failure",33,10,,,
"Peito","12 Oct 2023, 09:54","12 Oct 2023, 10:58","","Triceps Rope Pushdown",,"",0,"normal",21.5,10,,,
"Peito","12 Oct 2023, 09:54","12 Oct 2023, 10:58","","Triceps Rope Pushdown",,"",1,"normal",21.5,10,,,
"Peito","12 Oct 2023, 09:54","12 Oct 2023, 10:58","","Triceps Rope Pushdown",,"",2,"normal",21.5,10,,,
"Peito","12 Oct 2023, 09:54","12 Oct 2023, 10:58","","Triceps Rope Pushdown",,"",3,"normal",21.5,10,,,
"Peito","12 Oct 2023, 09:54","12 Oct 2023, 10:58","","Single Arm Triceps Pushdown (Cable)",,"",0,"failure",,10,,,
"Peito","12 Oct 2023, 09:54","12 Oct 2023, 10:58","","Single Arm Triceps Pushdown (Cable)",,"",1,"failure",,10,,,
"Peito","12 Oct 2023, 09:54","12 Oct 2023, 10:58","","Single Arm Triceps Pushdown (Cable)",,"",2,"failure",,10,,,
"Leg Day","9 Oct 2023, 12:21","9 Oct 2023, 13:26","","Squat (Barbell)",,"",0,"warmup",10,10,,,
"Leg Day","9 Oct 2023, 12:21","9 Oct 2023, 13:26","","Squat (Barbell)",,"",1,"warmup",10,10,,,
"Leg Day","9 Oct 2023, 12:21","9 Oct 2023, 13:26","","Squat (Barbell)",,"",2,"warmup",10,10,,,
"Leg Day","9 Oct 2023, 12:21","9 Oct 2023, 13:26","","Squat (Barbell)",,"",3,"normal",35,8,,,
"Leg Day","9 Oct 2023, 12:21","9 Oct 2023, 13:26","","Squat (Barbell)",,"",4,"normal",35,8,,,
"Leg Day","9 Oct 2023, 12:21","9 Oct 2023, 13:26","","Squat (Barbell)",,"",5,"normal",35,8,,,
"Leg Day","9 Oct 2023, 12:21","9 Oct 2023, 13:26","","Squat (Barbell)",,"",6,"normal",35,8,,,
"Leg Day","9 Oct 2023, 12:21","9 Oct 2023, 13:26","","Leg Press (Machine)",,"",0,"normal",180,12,,,
"Leg Day","9 Oct 2023, 12:21","9 Oct 2023, 13:26","","Leg Press (Machine)",,"",1,"normal",180,12,,,
"Leg Day","9 Oct 2023, 12:21","9 Oct 2023, 13:26","","Leg Press (Machine)",,"",2,"normal",180,12,,,
"Leg Day","9 Oct 2023, 12:21","9 Oct 2023, 13:26","","Leg Extension (Machine)",,"",0,"normal",63,10,,,
"Leg Day","9 Oct 2023, 12:21","9 Oct 2023, 13:26","","Leg Extension (Machine)",,"",1,"normal",63,10,,,
"Leg Day","9 Oct 2023, 12:21","9 Oct 2023, 13:26","","Leg Extension (Machine)",,"",2,"dropset",63,15,,,
"Leg Day","9 Oct 2023, 12:21","9 Oct 2023, 13:26","","Leg Extension (Machine)",,"",3,"dropset",63,15,,,
"Leg Day","9 Oct 2023, 12:21","9 Oct 2023, 13:26","","Romanian Deadlift (Barbell)",,"",0,"warmup",10,15,,,
"Leg Day","9 Oct 2023, 12:21","9 Oct 2023, 13:26","","Romanian Deadlift (Barbell)",,"",1,"warmup",10,15,,,
"Leg Day","9 Oct 2023, 12:21","9 Oct 2023, 13:26","","Romanian Deadlift (Barbell)",,"",2,"normal",40,10,,,
"Leg Day","9 Oct 2023, 12:21","9 Oct 2023, 13:26","","Romanian Deadlift (Barbell)",,"",3,"normal",40,10,,,
"Leg Day","9 Oct 2023, 12:21","9 Oct 2023, 13:26","","Romanian Deadlift (Barbell)",,"",4,"normal",40,10,,,
"Leg Day","9 Oct 2023, 12:21","9 Oct 2023, 13:26","","Lying Leg Curl (Machine)",,"",0,"normal",45,8,,,
"Leg Day","9 Oct 2023, 12:21","9 Oct 2023, 13:26","","Lying Leg Curl (Machine)",,"",1,"normal",45,8,,,
"Leg Day","9 Oct 2023, 12:21","9 Oct 2023, 13:26","","Lying Leg Curl (Machine)",,"",2,"normal",45,8,,,
"Leg Day","9 Oct 2023, 12:21","9 Oct 2023, 13:26","","Seated Leg Curl (Machine)",,"",0,"normal",54,8,,,
"Leg Day","9 Oct 2023, 12:21","9 Oct 2023, 13:26","","Seated Leg Curl (Machine)",,"",1,"normal",54,8,,,
"Leg Day","9 Oct 2023, 12:21","9 Oct 2023, 13:26","","Seated Leg Curl (Machine)",,"",2,"normal",54,8,,,
"Leg Day","9 Oct 2023, 12:21","9 Oct 2023, 13:26","","Seated Leg Curl (Machine)",,"",3,"normal",54,8,,,
"Ombros","5 Oct 2023, 12:36","5 Oct 2023, 13:30","","Lateral Raise (Dumbbell)",,"",0,"normal",7,10,,,
"Ombros","5 Oct 2023, 12:36","5 Oct 2023, 13:30","","Lateral Raise (Dumbbell)",,"",1,"normal",7,10,,,
"Ombros","5 Oct 2023, 12:36","5 Oct 2023, 13:30","","Lateral Raise (Dumbbell)",,"",2,"normal",7,10,,,
"Ombros","5 Oct 2023, 12:36","5 Oct 2023, 13:30","","Lateral Raise (Dumbbell)",,"",3,"normal",7,10,,,
"Ombros","5 Oct 2023, 12:36","5 Oct 2023, 13:30","","Lateral Raise (Dumbbell)",,"",4,"normal",7,10,,,
"Ombros","5 Oct 2023, 12:36","5 Oct 2023, 13:30","","Lateral Raise (Dumbbell)",,"",5,"normal",7,10,,,
"Ombros","5 Oct 2023, 12:36","5 Oct 2023, 13:30","","Lateral Raise (Dumbbell)",,"",6,"normal",7,10,,,
"Ombros","5 Oct 2023, 12:36","5 Oct 2023, 13:30","","Lateral Raise (Dumbbell)",,"",7,"normal",7,10,,,
"Ombros","5 Oct 2023, 12:36","5 Oct 2023, 13:30","","Lateral Raise (Dumbbell)",,"",8,"normal",7,10,,,
"Ombros","5 Oct 2023, 12:36","5 Oct 2023, 13:30","","Lateral Raise (Dumbbell)",,"",9,"normal",7,10,,,
"Ombros","5 Oct 2023, 12:36","5 Oct 2023, 13:30","","Overhead Press (Smith Machine)",,"",0,"normal",15,10,,,
"Ombros","5 Oct 2023, 12:36","5 Oct 2023, 13:30","","Overhead Press (Smith Machine)",,"",1,"normal",15,10,,,
"Ombros","5 Oct 2023, 12:36","5 Oct 2023, 13:30","","Overhead Press (Smith Machine)",,"",2,"normal",15,10,,,
"Ombros","5 Oct 2023, 12:36","5 Oct 2023, 13:30","","Front Raise (Cable)",,"",0,"normal",11,10,,,
"Ombros","5 Oct 2023, 12:36","5 Oct 2023, 13:30","","Front Raise (Cable)",,"",1,"normal",11,10,,,
"Ombros","5 Oct 2023, 12:36","5 Oct 2023, 13:30","","Front Raise (Cable)",,"",2,"normal",11,10,,,
"Ombros","5 Oct 2023, 12:36","5 Oct 2023, 13:30","","Seated Shoulder Press (Machine)",,"",0,"normal",18.5,10,,,
"Ombros","5 Oct 2023, 12:36","5 Oct 2023, 13:30","","Seated Shoulder Press (Machine)",,"",1,"normal",18.5,10,,,
"Ombros","5 Oct 2023, 12:36","5 Oct 2023, 13:30","","Seated Shoulder Press (Machine)",,"",2,"normal",18.5,10,,,
"Ombros","5 Oct 2023, 12:36","5 Oct 2023, 13:30","","Lateral Raise (Cable)",,"",0,"normal",6.8,10,,,
"Ombros","5 Oct 2023, 12:36","5 Oct 2023, 13:30","","Lateral Raise (Cable)",,"",1,"normal",6.8,10,,,
"Ombros","5 Oct 2023, 12:36","5 Oct 2023, 13:30","","Lateral Raise (Cable)",,"",2,"normal",6.8,10,,,
"Ombros","5 Oct 2023, 12:36","5 Oct 2023, 13:30","","Seated Lateral Raise (Dumbbell)",,"",0,"normal",10,10,,,
"Ombros","5 Oct 2023, 12:36","5 Oct 2023, 13:30","","Seated Lateral Raise (Dumbbell)",,"",1,"normal",10,10,,,
"Ombros","5 Oct 2023, 12:36","5 Oct 2023, 13:30","","Seated Lateral Raise (Dumbbell)",,"",2,"normal",10,10,,,
"Ombros","5 Oct 2023, 12:36","5 Oct 2023, 13:30","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",40,10,,,
"Ombros","5 Oct 2023, 12:36","5 Oct 2023, 13:30","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",40,10,,,
"Ombros","5 Oct 2023, 12:36","5 Oct 2023, 13:30","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",40,10,,,
"Ombros","5 Oct 2023, 12:36","5 Oct 2023, 13:30","","Band Pullaparts",,"",0,"normal",,10,,,
"Ombros","5 Oct 2023, 12:36","5 Oct 2023, 13:30","","Band Pullaparts",,"",1,"normal",,10,,,
"Ombros","5 Oct 2023, 12:36","5 Oct 2023, 13:30","","Band Pullaparts",,"",2,"normal",,10,,,
"Costas","4 Oct 2023, 12:46","4 Oct 2023, 13:57","","Lat Pulldown (Cable)",,"",0,"warmup",20,20,,,
"Costas","4 Oct 2023, 12:46","4 Oct 2023, 13:57","","Lat Pulldown (Cable)",,"",1,"warmup",20,20,,,
"Costas","4 Oct 2023, 12:46","4 Oct 2023, 13:57","","Lat Pulldown (Cable)",,"",2,"normal",54,10,,,
"Costas","4 Oct 2023, 12:46","4 Oct 2023, 13:57","","Lat Pulldown (Cable)",,"",3,"normal",58,10,,,
"Costas","4 Oct 2023, 12:46","4 Oct 2023, 13:57","","Lat Pulldown (Cable)",,"",4,"normal",54,10,,,
"Costas","4 Oct 2023, 12:46","4 Oct 2023, 13:57","","Lat Pulldown (Cable)",,"",5,"dropset",54,10,,,
"Costas","4 Oct 2023, 12:46","4 Oct 2023, 13:57","","Lat Pulldown (Band)",,"",0,"normal",26,10,,,
"Costas","4 Oct 2023, 12:46","4 Oct 2023, 13:57","","Lat Pulldown (Band)",,"",1,"normal",26,10,,,
"Costas","4 Oct 2023, 12:46","4 Oct 2023, 13:57","","Lat Pulldown (Band)",,"",2,"normal",26,10,,,
"Costas","4 Oct 2023, 12:46","4 Oct 2023, 13:57","","Lat Pulldown (Band)",,"",3,"normal",26,10,,,
"Costas","4 Oct 2023, 12:46","4 Oct 2023, 13:57","","Bent Over Row (Barbell)",,"",0,"warmup",10,15,,,
"Costas","4 Oct 2023, 12:46","4 Oct 2023, 13:57","","Bent Over Row (Barbell)",,"",1,"warmup",10,15,,,
"Costas","4 Oct 2023, 12:46","4 Oct 2023, 13:57","","Bent Over Row (Barbell)",,"",2,"normal",20,10,,,
"Costas","4 Oct 2023, 12:46","4 Oct 2023, 13:57","","Bent Over Row (Barbell)",,"",3,"normal",20,8,,,
"Costas","4 Oct 2023, 12:46","4 Oct 2023, 13:57","","Bent Over Row (Barbell)",,"",4,"failure",20,10,,,
"Costas","4 Oct 2023, 12:46","4 Oct 2023, 13:57","","Chest Supported Incline Row (Dumbbell)",,"",0,"normal",22,10,,,
"Costas","4 Oct 2023, 12:46","4 Oct 2023, 13:57","","Chest Supported Incline Row (Dumbbell)",,"",1,"normal",22,10,,,
"Costas","4 Oct 2023, 12:46","4 Oct 2023, 13:57","","Chest Supported Incline Row (Dumbbell)",,"",2,"normal",22,10,,,
"Costas","4 Oct 2023, 12:46","4 Oct 2023, 13:57","","Chest Supported Incline Row (Dumbbell)",,"",3,"normal",22,10,,,
"Costas","4 Oct 2023, 12:46","4 Oct 2023, 13:57","","Seated Cable Row - V Grip (Cable)",,"",0,"dropset",45,20,,,
"Costas","4 Oct 2023, 12:46","4 Oct 2023, 13:57","","Seated Cable Row - V Grip (Cable)",,"",1,"dropset",45,20,,,
"Costas","4 Oct 2023, 12:46","4 Oct 2023, 13:57","","Overhead Curl (Cable)",,"",0,"normal",9,10,,,
"Costas","4 Oct 2023, 12:46","4 Oct 2023, 13:57","","Overhead Curl (Cable)",,"",1,"normal",9,10,,,
"Costas","4 Oct 2023, 12:46","4 Oct 2023, 13:57","","Overhead Curl (Cable)",,"",2,"normal",9,10,,,
"Costas","4 Oct 2023, 12:46","4 Oct 2023, 13:57","","Overhead Curl (Cable)",,"",3,"normal",9,10,,,
"Costas","4 Oct 2023, 12:46","4 Oct 2023, 13:57","","Reverse Curl (Barbell)",,"",0,"normal",25,10,,,
"Costas","4 Oct 2023, 12:46","4 Oct 2023, 13:57","","Reverse Curl (Barbell)",,"",1,"normal",25,10,,,
"Costas","4 Oct 2023, 12:46","4 Oct 2023, 13:57","","Reverse Curl (Barbell)",,"",2,"normal",25,10,,,
"Costas","4 Oct 2023, 12:46","4 Oct 2023, 13:57","","Reverse Curl (Barbell)",,"",3,"normal",25,10,,,
"Costas","4 Oct 2023, 12:46","4 Oct 2023, 13:57","","Seated Incline Curl (Dumbbell)",,"",0,"normal",16,8,,,
"Costas","4 Oct 2023, 12:46","4 Oct 2023, 13:57","","Seated Incline Curl (Dumbbell)",,"",1,"normal",16,8,,,
"Costas","4 Oct 2023, 12:46","4 Oct 2023, 13:57","","Seated Incline Curl (Dumbbell)",,"",2,"normal",16,8,,,
"Costas","4 Oct 2023, 12:46","4 Oct 2023, 13:57","","Seated Incline Curl (Dumbbell)",,"",3,"normal",16,8,,,
"Peito","3 Oct 2023, 12:16","3 Oct 2023, 13:18","","Incline Bench Press (Dumbbell)",,"",0,"normal",34,8,,,
"Peito","3 Oct 2023, 12:16","3 Oct 2023, 13:18","","Incline Bench Press (Dumbbell)",,"",1,"normal",34,8,,,
"Peito","3 Oct 2023, 12:16","3 Oct 2023, 13:18","","Incline Bench Press (Dumbbell)",,"",2,"failure",22,15,,,
"Peito","3 Oct 2023, 12:16","3 Oct 2023, 13:18","","Bench Press (Dumbbell)",,"",0,"normal",25,8,,,
"Peito","3 Oct 2023, 12:16","3 Oct 2023, 13:18","","Bench Press (Dumbbell)",,"",1,"normal",25,8,,,
"Peito","3 Oct 2023, 12:16","3 Oct 2023, 13:18","","Bench Press (Dumbbell)",,"",2,"normal",20,8,,,
"Peito","3 Oct 2023, 12:16","3 Oct 2023, 13:18","","Bench Press (Dumbbell)",,"",3,"normal",20,8,,,
"Peito","3 Oct 2023, 12:16","3 Oct 2023, 13:18","","Chest Fly (Dumbbell)",,"",0,"normal",22,8,,,
"Peito","3 Oct 2023, 12:16","3 Oct 2023, 13:18","","Chest Fly (Dumbbell)",,"",1,"normal",22,8,,,
"Peito","3 Oct 2023, 12:16","3 Oct 2023, 13:18","","Chest Fly (Dumbbell)",,"",2,"normal",22,8,,,
"Peito","3 Oct 2023, 12:16","3 Oct 2023, 13:18","","Chest Fly (Dumbbell)",,"",3,"normal",22,8,,,
"Peito","3 Oct 2023, 12:16","3 Oct 2023, 13:18","","Chest Fly (Machine)",,"",0,"normal",56,10,,,
"Peito","3 Oct 2023, 12:16","3 Oct 2023, 13:18","","Chest Fly (Machine)",,"",1,"normal",58,10,,,
"Peito","3 Oct 2023, 12:16","3 Oct 2023, 13:18","","Chest Fly (Machine)",,"",2,"normal",58,8,,,
"Peito","3 Oct 2023, 12:16","3 Oct 2023, 13:18","","Triceps Pushdown",,"",0,"normal",33,10,,,
"Peito","3 Oct 2023, 12:16","3 Oct 2023, 13:18","","Triceps Pushdown",,"",1,"normal",33,10,,,
"Peito","3 Oct 2023, 12:16","3 Oct 2023, 13:18","","Triceps Pushdown",,"",2,"normal",33,10,,,
"Peito","3 Oct 2023, 12:16","3 Oct 2023, 13:18","","Triceps Pushdown",,"",3,"normal",33,10,,,
"Peito","3 Oct 2023, 12:16","3 Oct 2023, 13:18","","Triceps Rope Pushdown",,"",0,"normal",21.5,10,,,
"Peito","3 Oct 2023, 12:16","3 Oct 2023, 13:18","","Triceps Rope Pushdown",,"",1,"normal",21.5,10,,,
"Peito","3 Oct 2023, 12:16","3 Oct 2023, 13:18","","Triceps Rope Pushdown",,"",2,"normal",21.5,10,,,
"Peito","3 Oct 2023, 12:16","3 Oct 2023, 13:18","","Triceps Rope Pushdown",,"",3,"normal",21.5,10,,,
"Peito","3 Oct 2023, 12:16","3 Oct 2023, 13:18","","Single Arm Triceps Pushdown (Cable)",,"",1,"failure",,10,,,
"Leg Day","2 Oct 2023, 12:17","2 Oct 2023, 13:07","","Squat (Barbell)",,"",0,"warmup",10,10,,,
"Leg Day","2 Oct 2023, 12:17","2 Oct 2023, 13:07","","Squat (Barbell)",,"",1,"warmup",10,10,,,
"Leg Day","2 Oct 2023, 12:17","2 Oct 2023, 13:07","","Squat (Barbell)",,"",2,"warmup",10,10,,,
"Leg Day","2 Oct 2023, 12:17","2 Oct 2023, 13:07","","Squat (Barbell)",,"",3,"normal",35,8,,,
"Leg Day","2 Oct 2023, 12:17","2 Oct 2023, 13:07","","Squat (Barbell)",,"",4,"normal",30,10,,,
"Leg Day","2 Oct 2023, 12:17","2 Oct 2023, 13:07","","Squat (Barbell)",,"",5,"normal",30,10,,,
"Leg Day","2 Oct 2023, 12:17","2 Oct 2023, 13:07","","Squat (Barbell)",,"",6,"normal",30,10,,,
"Leg Day","2 Oct 2023, 12:17","2 Oct 2023, 13:07","","Leg Press (Machine)",,"",0,"normal",160,12,,,
"Leg Day","2 Oct 2023, 12:17","2 Oct 2023, 13:07","","Leg Press (Machine)",,"",1,"normal",180,12,,,
"Leg Day","2 Oct 2023, 12:17","2 Oct 2023, 13:07","","Leg Press (Machine)",,"",2,"normal",180,12,,,
"Leg Day","2 Oct 2023, 12:17","2 Oct 2023, 13:07","","Leg Extension (Machine)",,"",0,"normal",63,10,,,
"Leg Day","2 Oct 2023, 12:17","2 Oct 2023, 13:07","","Leg Extension (Machine)",,"",1,"normal",63,10,,,
"Leg Day","2 Oct 2023, 12:17","2 Oct 2023, 13:07","","Leg Extension (Machine)",,"",2,"dropset",63,15,,,
"Leg Day","2 Oct 2023, 12:17","2 Oct 2023, 13:07","","Romanian Deadlift (Barbell)",,"",4,"normal",44,10,,,
"Leg Day","2 Oct 2023, 12:17","2 Oct 2023, 13:07","","Lying Leg Curl (Machine)",,"",0,"normal",40,8,,,
"Leg Day","2 Oct 2023, 12:17","2 Oct 2023, 13:07","","Lying Leg Curl (Machine)",,"",1,"normal",40,8,,,
"Leg Day","2 Oct 2023, 12:17","2 Oct 2023, 13:07","","Lying Leg Curl (Machine)",,"",2,"normal",40,8,,,
"Leg Day","2 Oct 2023, 12:17","2 Oct 2023, 13:07","","Seated Leg Curl (Machine)",,"",0,"normal",36,10,,,
"Leg Day","2 Oct 2023, 12:17","2 Oct 2023, 13:07","","Seated Leg Curl (Machine)",,"",1,"normal",40,10,,,
"Leg Day","2 Oct 2023, 12:17","2 Oct 2023, 13:07","","Seated Leg Curl (Machine)",,"",2,"normal",45,10,,,
"Leg Day","2 Oct 2023, 12:17","2 Oct 2023, 13:07","","Seated Leg Curl (Machine)",,"",3,"normal",49,8,,,
"Ombros","28 Sep 2023, 12:34","28 Sep 2023, 13:27","","Lateral Raise (Dumbbell)",,"",0,"normal",7,10,,,
"Ombros","28 Sep 2023, 12:34","28 Sep 2023, 13:27","","Lateral Raise (Dumbbell)",,"",1,"normal",7,10,,,
"Ombros","28 Sep 2023, 12:34","28 Sep 2023, 13:27","","Lateral Raise (Dumbbell)",,"",2,"normal",7,10,,,
"Ombros","28 Sep 2023, 12:34","28 Sep 2023, 13:27","","Lateral Raise (Dumbbell)",,"",3,"normal",7,10,,,
"Ombros","28 Sep 2023, 12:34","28 Sep 2023, 13:27","","Lateral Raise (Dumbbell)",,"",4,"normal",7,10,,,
"Ombros","28 Sep 2023, 12:34","28 Sep 2023, 13:27","","Lateral Raise (Dumbbell)",,"",5,"normal",7,10,,,
"Ombros","28 Sep 2023, 12:34","28 Sep 2023, 13:27","","Lateral Raise (Dumbbell)",,"",6,"normal",7,10,,,
"Ombros","28 Sep 2023, 12:34","28 Sep 2023, 13:27","","Lateral Raise (Dumbbell)",,"",7,"normal",7,10,,,
"Ombros","28 Sep 2023, 12:34","28 Sep 2023, 13:27","","Lateral Raise (Dumbbell)",,"",8,"normal",7,10,,,
"Ombros","28 Sep 2023, 12:34","28 Sep 2023, 13:27","","Lateral Raise (Dumbbell)",,"",9,"normal",7,10,,,
"Ombros","28 Sep 2023, 12:34","28 Sep 2023, 13:27","","Overhead Press (Smith Machine)",,"",0,"normal",15,10,,,
"Ombros","28 Sep 2023, 12:34","28 Sep 2023, 13:27","","Overhead Press (Smith Machine)",,"",1,"normal",15,10,,,
"Ombros","28 Sep 2023, 12:34","28 Sep 2023, 13:27","","Overhead Press (Smith Machine)",,"",2,"normal",15,10,,,
"Ombros","28 Sep 2023, 12:34","28 Sep 2023, 13:27","","Front Raise (Cable)",,"",0,"normal",11,10,,,
"Ombros","28 Sep 2023, 12:34","28 Sep 2023, 13:27","","Front Raise (Cable)",,"",1,"normal",11,10,,,
"Ombros","28 Sep 2023, 12:34","28 Sep 2023, 13:27","","Front Raise (Cable)",,"",2,"normal",11,10,,,
"Ombros","28 Sep 2023, 12:34","28 Sep 2023, 13:27","","Seated Shoulder Press (Machine)",,"",0,"normal",18.5,10,,,
"Ombros","28 Sep 2023, 12:34","28 Sep 2023, 13:27","","Seated Shoulder Press (Machine)",,"",1,"normal",18.5,10,,,
"Ombros","28 Sep 2023, 12:34","28 Sep 2023, 13:27","","Seated Shoulder Press (Machine)",,"",2,"normal",18.5,10,,,
"Ombros","28 Sep 2023, 12:34","28 Sep 2023, 13:27","","Lateral Raise (Cable)",,"",0,"normal",6.8,10,,,
"Ombros","28 Sep 2023, 12:34","28 Sep 2023, 13:27","","Lateral Raise (Cable)",,"",1,"normal",9.1,8,,,
"Ombros","28 Sep 2023, 12:34","28 Sep 2023, 13:27","","Lateral Raise (Cable)",,"",2,"normal",6.8,10,,,
"Ombros","28 Sep 2023, 12:34","28 Sep 2023, 13:27","","Seated Lateral Raise (Dumbbell)",,"",0,"normal",10,10,,,
"Ombros","28 Sep 2023, 12:34","28 Sep 2023, 13:27","","Seated Lateral Raise (Dumbbell)",,"",1,"normal",10,10,,,
"Ombros","28 Sep 2023, 12:34","28 Sep 2023, 13:27","","Seated Lateral Raise (Dumbbell)",,"",2,"normal",10,10,,,
"Ombros","28 Sep 2023, 12:34","28 Sep 2023, 13:27","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",40,10,,,
